Edition,Entity_code,GLOBAL_ID,Series_with_units,Rank,Value
2014,ETH,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),135,1.9484026975
2012,FIN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),5,6.8213115776
2013,FIN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),2,6.8686913713
2014,FIN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),1,6.8831099737
2012,FRA,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),30,5.4164508739
2013,FRA,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),28,5.7621028662
2014,FRA,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),27,5.7982561144
2012,GAB,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),,
2013,GAB,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),125,2.3180957858
2014,GAB,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),132,2.2807720993
2012,GBR,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),11,6.2138840357
2013,GBR,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),13,6.421046706
2014,GBR,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),15,6.3567488295
2012,GEO,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),60,4.3420855104
2013,GEO,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),68,4.0319210245
2014,GEO,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),59,4.4973810223
2012,GHA,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),124,2.6249025514
2013,GHA,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),121,2.5146959639
2014,GHA,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),124,2.5011995667
2012,GIN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),,
2013,GIN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),132,2.0956720999
2014,GIN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),134,2.0075134046
2012,GMB,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),115,2.8208031378
2013,GMB,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),117,2.6809557791
2014,GMB,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),123,2.6005640122
2012,GRC,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),42,4.7808290205
2013,GRC,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),46,4.6239200345
2014,GRC,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),40,5.0359053783
2012,GTM,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),110,3.0327245508
2013,GTM,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),116,2.693961668
2014,GTM,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),100,3.2891949206
2012,GUY,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),92,3.3454919834
2013,GUY,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),94,3.1854847727
2014,GUY,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),98,3.3175573306
2012,HKG,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),28,5.4760251923
2013,HKG,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),27,5.7839416033
2014,HKG,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),26,5.8827190009
2012,HND,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),96,3.2151324925
2013,HND,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),107,2.8774579251
2014,HND,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),115,2.8330850069
2012,HRV,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),45,4.7246891755
2013,HRV,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),57,4.2846058196
2014,HRV,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),54,4.5651407848
2012,HTI,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),142,1.4951868415
2013,HTI,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),144,1.5255028465
2014,HTI,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),142,1.6274199396
2012,HUN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),61,4.3169057394
2013,HUN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),58,4.2500320096
2014,HUN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),64,4.3544254161
2012,IDN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),103,3.109240477
2013,IDN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),89,3.2632145453
2014,IDN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),85,3.5756456847
2012,IND,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),100,3.1564509252
2013,IND,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),111,2.7973389458
2014,IND,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),119,2.7152091871
2012,IRL,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),17,6.0178028773
2013,IRL,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),16,6.2405148635
2014,IRL,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),19,6.1716626686
2012,IRN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),99,3.1590170479
2013,IRN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),97,3.1336950985
2014,IRN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),103,3.1421746303
2012,ISL,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),2,6.8945737778
2013,ISL,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),1,6.8737234583
2014,ISL,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),2,6.8803051009
2012,ISR,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),38,4.8602397505
2013,ISR,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),29,5.7302096565
2014,ISR,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),29,5.7137294803
2012,ITA,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),43,4.7788512686
2013,ITA,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),40,4.9423682847
2014,ITA,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),42,4.9147366733
2012,JAM,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),54,4.4646634825
2013,JAM,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),65,4.1009302715
2014,JAM,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),79,3.8079080925
2012,JOR,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),79,3.6617393635
2013,JOR,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),81,3.552660074
2014,JOR,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),88,3.5080530705
2012,JPN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),22,5.7202553935
2013,JPN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),24,5.8419175681
2014,JPN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),21,6.0936335744
2012,KAZ,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),71,3.879434979
2013,KAZ,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),63,4.1405016009
2014,KAZ,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),58,4.5041190416
2012,KEN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),112,2.9019664072
2013,KEN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),110,2.8398758576
2014,KEN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),94,3.3858149032
2012,KGZ,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),98,3.2087180982
2013,KGZ,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),90,3.2570927478
2014,KGZ,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),96,3.3508301358
2012,KHM,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),66,4.0694497487
2013,KHM,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),87,3.3143598503
2014,KHM,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),97,3.3465855834
2012,KOR,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),18,5.9763720674
2013,KOR,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),20,6.1330104618
2014,KOR,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),13,6.4163781154
2012,KWT,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),37,4.9296006814
2013,KWT,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),45,4.6403131973
2014,KWT,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),52,4.6505259571
2012,LAO,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),,
2013,LAO,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),,
2014,LAO,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),125,2.4590603366
2012,LBN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),95,3.2191958662
2013,LBN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),88,3.2699346182
2014,LBN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),77,3.8623548971
2012,LBR,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),,
2013,LBR,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),142,1.5731869996
2014,LBR,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),145,1.5664262338
2012,LBY,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),,
2013,LBY,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),80,3.5596843407
2014,LBY,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),84,3.5795041579
2012,LKA,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),102,3.1158651181
2013,LKA,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),101,3.0530383731
2014,LKA,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),104,3.1184568802
2012,LSO,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),133,2.1286307216
2013,LSO,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),130,2.1590861402
2014,LSO,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),131,2.3665848205
2012,LTU,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),35,4.9960377094
2013,LTU,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),33,5.2328052395
2014,LTU,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),45,4.8542221655
2012,LUX,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),13,6.173741851
2013,LUX,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),12,6.4336228315
2014,LUX,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),17,6.2890642555
2012,LVA,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),47,4.678752886
2013,LVA,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),41,4.8258216503
2014,LVA,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),41,5.033788243
2012,MAR,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),94,3.2474771998
2013,MAR,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),95,3.1802792543
2014,MAR,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),93,3.4177290396
2012,MDA,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),63,4.2574494185
2013,MDA,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),55,4.3078376298
2014,MDA,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),60,4.4391366865
2012,MDG,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),134,2.1122290335
2013,MDG,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),143,1.5604817777
2014,MDG,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),144,1.5665571495
2012,MEX,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),81,3.6167487627
2013,MEX,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),82,3.5318369433
2014,MEX,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),81,3.7214161769
2012,MKD,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),59,4.35867003
2013,MKD,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),69,3.9939088701
2014,MKD,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),61,4.4346440817
2012,MLI,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),139,1.8595054509
2013,MLI,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),139,1.6543879762
2014,MLI,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),140,1.6888232067
2012,MLT,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),16,6.0518425247
2013,MLT,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),15,6.2630679526
2014,MLT,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),18,6.2840895438
2012,MMR,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),,
2013,MMR,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),,
2014,MMR,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),136,1.8777461115
2012,MNE,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),46,4.6822100689
2013,MNE,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),42,4.788133661
2014,MNE,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),46,4.8114418267
2012,MNG,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),64,4.2152090476
2013,MNG,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),60,4.1778124489
2014,MNG,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),69,4.1861923281
2012,MOZ,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),136,2.0474213406
2013,MOZ,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),135,1.8146673495
2014,MOZ,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),137,1.8597668575
2012,MRT,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),128,2.4223035634
2013,MRT,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),134,1.9516937855
2014,MRT,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),139,1.7182580018
2012,MUS,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),73,3.7778214908
2013,MUS,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),77,3.7330894938
2014,MUS,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),76,3.882537626
2012,MWI,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),123,2.6755912212
2013,MWI,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),120,2.5815525731
2014,MWI,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),126,2.4327687696
2012,MYS,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),65,4.1188571645
2013,MYS,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),73,3.8490719493
2014,MYS,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),71,4.1150898694
2012,NAM,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),97,3.2097052311
2013,NAM,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),102,3.0413230501
2014,NAM,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),106,3.098209697
2012,NGA,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),119,2.7470820953
2013,NGA,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),115,2.6973561001
2014,NGA,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),117,2.8100452384
2012,NIC,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),91,3.3694138786
2013,NIC,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),91,3.254976978
2014,NIC,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),82,3.6643568306
2012,NLD,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),10,6.2558223104
2013,NLD,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),11,6.4790257177
2014,NLD,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),14,6.4153324079
2012,NOR,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),4,6.8349466047
2013,NOR,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),3,6.8377779848
2014,NOR,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),6,6.7968194306
2012,NPL,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),135,2.051965435
2013,NPL,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),140,1.6191331117
2014,NPL,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),141,1.6508141208
2012,NZL,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),9,6.3960714559
2013,NZL,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),17,6.2158568461
2014,NZL,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),12,6.4201933892
2012,OMN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),69,3.9864091532
2013,OMN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),66,4.0465793696
2014,OMN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),70,4.137615304
2012,PAK,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),108,3.0457913663
2013,PAK,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),104,3.0047531692
2014,PAK,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),110,2.9722008365
2012,PAN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),55,4.4286530067
2013,PAN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),51,4.4218528542
2014,PAN,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),65,4.27575222
2012,PER,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),86,3.5157371181
2013,PER,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),86,3.3149548356
2014,PER,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),95,3.3651676713
2012,PHL,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),80,3.6603634195
2013,PHL,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),84,3.4201576287
2014,PHL,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),89,3.5052420687
2012,POL,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),41,4.7834781954
2013,POL,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),38,4.9983425299
2014,POL,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),38,5.0711310122
2012,PRI,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),53,4.5535683108
2013,PRI,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),52,4.4218014012
2014,PRI,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),66,4.2386069201
2012,PRT,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),34,5.0158415166
2013,PRT,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),34,5.2307361951
2014,PRT,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),36,5.1764779353
2012,PRY,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),67,4.0088932782
2013,PRY,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),67,4.0445613857
2014,PRY,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),72,4.0998413369
2012,QAT,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),27,5.4830371415
2013,QAT,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),35,5.2153852383
2014,QAT,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),31,5.5952577909
2012,ROU,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),51,4.5567052356
2013,ROU,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),47,4.6213636701
2014,ROU,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),51,4.6914478713
2012,RUS,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),40,4.838241706
2013,RUS,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),43,4.7192790177
2014,RUS,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),47,4.8085733942
2012,RWA,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),113,2.8947888592
2013,RWA,NRI.B.03,Pillar 3. Infrastructure and digital content (1-7),105,2.9776480482
